,Mx,My,Mt
4.603,0.05245985112933109,-0.020107572289209848,0.0013270915311152812
4.604,0.05257596543744438,-0.019638247204938376,0.0013093322309998673
4.605,0.052791836852435346,-0.01913545081583292,0.001293342187881836
4.606,0.052946845876780516,-0.01858992054975833,0.0012749562155170788
4.607,0.0530939466529466,-0.018114508641808896,0.0012563289884571748
4.608,0.0531528535481772,-0.017599487655361234,0.0012353692065379155
4.609,0.0531468963996602,-0.017025051556967923,0.0012116471046132442
4.61,0.05299775910462921,-0.016479537495256782,0.0011846264546407394
4.611,0.05264458354595658,-0.015770323641408873,0.0011662038675902108
4.612,0.052309897169224115,-0.015092543788420482,0.0011463956565364928
4.613,0.052051180993313184,-0.014395681564800845,0.0011231502738953748
4.614,0.051776093024761896,-0.013756457499952003,0.001100835374134232
4.615,0.05165146061380323,-0.013323278038687745,0.0010790894463261918
4.616,0.05166413190819855,-0.012771207877373576,0.001059596051203244
4.617,0.05171599683581496,-0.012324503093618419,0.0010382950012325163
4.618,0.051731322307706745,-0.012026646526978789,0.0010143301696994796
4.619,0.051625857034257004,-0.011797519462279547,0.0009968459649922583
4.62,0.051351106313125595,-0.011590714916004254,0.0009800545050367218
4.621,0.05099503419767841,-0.01150742009107319,0.000958681752671534
4.622,0.05058305298838612,-0.011411886524563548,0.000942629662622459
4.623,0.05020837228736832,-0.011306715515067338,0.0009235190340553547
4.624,0.04987486471239316,-0.011263215648022386,0.000903330777955976
4.625,0.04959582336546341,-0.01122121958497394,0.0008831107039142989
4.626,0.04951396348088387,-0.011045156057566084,0.0008568239851408731
4.627,0.04959932209962409,-0.010936364912710259,0.0008317986549774821
4.628,0.0497488732309932,-0.010784171045575868,0.0008067907073483868
4.629,0.04992081085059957,-0.010636057244233468,0.0007806869738051299
4.63,0.05002824630272513,-0.010289907036315105,0.0007501572741239052
4.631,0.05002181361304141,-0.010167963496269548,0.0007192923886391008
4.632,0.04987720744849361,-0.010065012652277897,0.0006910733966028848
4.633,0.049678144837978666,-0.009781828297409326,0.0006610105791072368
4.634,0.04952333644751314,-0.009601589375594811,0.0006329357452908952
4.635,0.04937638937581608,-0.009275769595665569,0.000608991178723706
4.636,0.049340903626907545,-0.008817102495209964,0.0005858741760708666
4.637,0.0493451192845025,-0.008309138491568946,0.0005633769193071596
4.638,0.049454732468131105,-0.007829020324041421,0.0005413194332837597
4.639,0.049525000669200576,-0.0071328139847196305,0.0005180024160598673
4.64,0.04962089308005731,-0.006384577046412834,0.000496665331517659
4.641,0.049541889025100816,-0.005656903660180554,0.00047824135325839467
4.642,0.04941671608702483,-0.005067023451181603,0.00045624477561110135
4.643,0.04900041291584591,-0.004503219355899563,0.00043438719560931504
4.644,0.04850524056228553,-0.004062318150239559,0.00041161580693599594
4.645,0.04801813861352678,-0.003614128606242495,0.0003901303938458685
4.646,0.04751054209944686,-0.003211637226264552,0.0003637266619137322
4.647,0.04706341164784995,-0.0027230015105571756,0.000337287414925187
4.648,0.04663008848670058,-0.0022132017187272562,0.00031585920140850976
4.649,0.04633476953020521,-0.0016858459754409277,0.0002876572565268828
4.65,0.046065284357926034,-0.001156155435824431,0.0002573922815601819
4.651,0.0459062228220067,-0.0007302449925052565,0.00023192643851539517
4.652,0.0457435457369755,-0.00034919778783850525,0.00020487657103918934
4.653,0.045644910083610005,-8.871101765491052e-05,0.00018817757200865023
4.654,0.04564321606252446,0.00011246999823862763,0.00016833424551992488
4.655,0.04570071085469769,2.850796812442491e-05,0.00015236278142644353
4.656,0.04583508351157592,-0.00019797326182442038,0.00014228460946452107
4.657,0.0459470183642334,-0.0005624694522625845,0.00013430261956450294
4.658,0.04606364687279729,-0.0009427691220086631,0.0001309005823312442
4.659,0.046047426488921836,-0.0012721628157441739,0.00013348677721348534
4.66,0.045985054905576486,-0.001674978674907665,0.00013536894110201237
4.661,0.04582678875366421,-0.001937349529811054,0.00013765489440114177
4.662,0.04557111688846111,-0.002167544628630398,0.00013978958523683265
4.663,0.04525734132512897,-0.0024125011575739097,0.0001393290203023342
4.664,0.044965079149043054,-0.0026706709996739547,0.00013828098001235378
4.665,0.04465404440877941,-0.002826337404004599,0.00013868864023428907
4.666,0.0444034555183985,-0.0031801823742613755,0.00013150601274228567
4.667,0.04432438909949005,-0.003521761010020573,0.00012461740019119598
4.668,0.04428462532098644,-0.003772922181064106,0.00011749557850604657
4.669,0.04423130781719038,-0.004006650876471035,0.0001069083296155418
4.67,0.04409883522453323,-0.004190545154599434,9.536928881121663e-05
4.671,0.04388350879047946,-0.004434275533299933,8.808379124613922e-05
4.672,0.043604727387997214,-0.0047725312738278736,7.860374661957189e-05
4.673,0.043278880181134585,-0.00511555090795171,6.952839749240289e-05
4.674,0.04295245999937673,-0.0054992230850762075,5.42850482328081e-05
4.675,0.04264917424269335,-0.005915923662354189,4.034427410312875e-05
4.676,0.04241828417983852,-0.006301386575414812,3.181663753076087e-05
4.677,0.04237985660143906,-0.006682017179371211,2.0826722779758943e-05
4.678,0.04246357708077887,-0.006973403677164328,7.936540486106012e-06
4.679,0.04267544837941256,-0.007261920551330986,-6.188622713355777e-06
4.68,0.04289763642232834,-0.007506950296991846,-1.6036503147141335e-05
4.681,0.04300432275693562,-0.007798381061876317,-2.4057382378238465e-05
4.682,0.04303678403058343,-0.00803003835607495,-3.0476115402018112e-05
4.683,0.04298307979500737,-0.008237019932012063,-3.670982509385934e-05
4.684,0.042795558598917705,-0.008403567478700844,-3.938024999048371e-05
4.685,0.04261288186486764,-0.008571527380761251,-4.13168879373647e-05
4.686,0.0424358108191531,-0.008762003322244333,-4.394106606189221e-05
4.687,0.04231401787904561,-0.00892905574087588,-4.581895321130507e-05
4.688,0.04227631955528563,-0.00902607507809991,-4.761511115140946e-05
4.689,0.04233270702871464,-0.008998415831834042,-4.9596944807385056e-05
4.69,0.0423063162347795,-0.008967575740500722,-5.252234309092161e-05
4.691,0.042215956585019934,-0.009006951737599606,-5.862684452059537e-05
4.692,0.042076861234658314,-0.009044633959569157,-6.656327627600067e-05
4.693,0.041828633976614044,-0.009021157498342702,-7.212104372677158e-05
4.694,0.04148629600383355,-0.009088375311570376,-7.900913074636214e-05
4.695,0.04115070733565894,-0.009130513545539815,-8.88668331826849e-05
4.696,0.04083381357895241,-0.009140170384718468,-9.606425891688824e-05
4.697,0.040609747168229016,-0.009172759180308923,-0.00010192574733174374
4.698,0.04056008011867847,-0.00920273212293711,-0.00010948832685033096
4.699,0.040606925576615716,-0.009270340130251145,-0.00011867461748955925
4.7,0.040728353738857775,-0.009318337287135478,-0.00012774637850509893
4.701,0.04090360288117394,-0.009402824627838785,-0.00013424593464939218
4.702,0.04096571439552568,-0.009395454140814774,-0.00013923830269208366
4.703,0.04094140664040842,-0.009480369913954526,-0.000142168775072873
4.704,0.04070822910432734,-0.00956731811644869,-0.0001436888296353666
4.705,0.04044035719326568,-0.00966154611915404,-0.00014351757885310977
4.706,0.04012240140206516,-0.009707324627081071,-0.00014265353257819744
4.707,0.03986509166501406,-0.009634441966093962,-0.00014038178675137414
4.708,0.03970083904817341,-0.009564158560801048,-0.00013875499492883202
4.709,0.03963854774768938,-0.009490252061806509,-0.00013629713846351497
4.71,0.039756580344984985,-0.00932770124054344,-0.00013366839365146113
4.711,0.03989940234235702,-0.009076705028237,-0.0001309358110634996
4.712,0.040131591655203705,-0.008846973556391455,-0.0001281180561288084
4.713,0.04028650644306611,-0.008634512862535582,-0.00012291022017066745
4.714,0.04036800461202669,-0.008490761996356844,-0.00011894934361220404
4.715,0.040331721810760446,-0.008298334774539382,-0.00011569720970918996
4.716,0.04022115467259099,-0.008077474570806556,-0.00011290373795420612
4.717,0.04008665698661547,-0.007866187659318166,-0.00010927883912092973
4.718,0.03999195027240944,-0.007646864888902663,-0.00010737732117574298
4.719,0.039905063960193735,-0.007457746729946632,-0.00010701789387254168
4.72,0.039884091516551284,-0.007274165809872994,-0.0001061445692483689
4.721,0.03996026971484161,-0.0070652174576068885,-0.0001051218124601249
4.722,0.04010060513634554,-0.00686585341654164,-0.0001066167502412203
4.723,0.04023303711790771,-0.006636213200809454,-0.00010992506164952351
4.724,0.04034772302072376,-0.006466421480211301,-0.00011312717945105382
4.725,0.04038763897033283,-0.006265831811279612,-0.0001175809683139968
4.726,0.04042480274209721,-0.006012034846600428,-0.00012148331153630335
4.727,0.04039984094918636,-0.005751086521804366,-0.00012754703897020108
4.728,0.040334325496942255,-0.0055055401234805346,-0.00013203924599805404
4.729,0.04022052577843603,-0.005267433296595431,-0.00013774535830634265
4.73,0.04010279563982354,-0.00497642283004069,-0.00014395319010219846
4.731,0.040002021517139524,-0.0047625459612195276,-0.00015094969970699877
4.732,0.0399914983906841,-0.004571661712547054,-0.0001572630727256952
4.733,0.0399536320962664,-0.004361102445575089,-0.00016425800573599146
4.734,0.03990534248173471,-0.004217272567671612,-0.00017162082891883422
4.735,0.039823463505356066,-0.004108163273992771,-0.00017924545739810352
4.736,0.03968692267476741,-0.004000984990318514,-0.00018601464744601404
4.737,0.03955044442509931,-0.0039067413900248996,-0.00019247321213322226
4.738,0.03937324646866219,-0.0037931320296942204,-0.0001959793952125787
4.739,0.03923276610955184,-0.00365589886458436,-0.0001996688111924149
4.74,0.039083818721946696,-0.0035794210907197227,-0.000201683829444419
4.741,0.03898378051035424,-0.0034891384590850644,-0.00020319386628919343
4.742,0.03894357814066854,-0.0034079156588739633,-0.00020544029418290762
4.743,0.038909365277998965,-0.00337400027099587,-0.00020712431276156517
4.744,0.038848968174955555,-0.003313407070216833,-0.00020731825925595737
4.745,0.03875602597062154,-0.0033292170556309467,-0.00020927537480960542
4.746,0.03857177398058835,-0.0033504484954421307,-0.00021089449387223254
4.747,0.038348394776249385,-0.0034542423086977737,-0.00021261228781681272
4.748,0.03809928031593568,-0.0035772398208921453,-0.0002159464045234557
4.749,0.03780674136901622,-0.003732831632427052,-0.00021728895678210748
4.75,0.037559611477341125,-0.0038190401155012666,-0.00021978821008863725
4.751,0.03739700660698997,-0.0038381131029304114,-0.00022140195566415282
4.752,0.037267804284966184,-0.00385648504083665,-0.0002228203291232879
4.753,0.03723302493247926,-0.003874461521679905,-0.00022289755489006793
4.754,0.037232224272694424,-0.003847886010364659,-0.00022343266150263096
4.755,0.03725601735238702,-0.0037956582478339673,-0.0002233577519525157
4.756,0.03726531415384389,-0.00370391437696692,-0.00022150145218742556
4.757,0.037211234411918086,-0.0035691347038641955,-0.00021914574019927553
4.758,0.03706254333098993,-0.0034313559866248826,-0.00021439808695113526
4.759,0.03688359451997814,-0.0033239340983182483,-0.00021118100665162886
4.76,0.03667717020681544,-0.003159742990000984,-0.00020821476453099284
4.761,0.0364463000489581,-0.0029695962088162157,-0.00020529294022409938
4.762,0.03625344579657269,-0.0027396610310700537,-0.00020186370383617493
4.763,0.03615072797078948,-0.0024759659577748908,-0.00019949744225618494
4.764,0.03618418003316705,-0.0021204863427261647,-0.0001966758056370969
4.765,0.03628753082943546,-0.0018008225689572985,-0.00019650804673984016
4.766,0.03644145947761398,-0.0014360415809180453,-0.00019668987067224426
4.767,0.036607596075094326,-0.0010471945194458106,-0.00019974146465392306
4.768,0.036766190570337795,-0.0007057573902115796,-0.00020582893904417935
4.769,0.03684808264291514,-0.0003072927162997216,-0.0002114386570960119
4.77,0.03683150997031004,7.273317648246944e-05,-0.00021815459376839163
4.771,0.03669276160886544,0.0004587360256138144,-0.0002260164859043668
4.772,0.036478561100007946,0.0008366259012255947,-0.00023303496748106707
4.773,0.03622686887463582,0.0012447815650298566,-0.00024312727442819153
4.774,0.03599918979808725,0.0016642861409094309,-0.00025296505559626876
4.775,0.035855257385877595,0.002094020735181723,-0.0002625952790040757
4.776,0.03575364012620169,0.0025437362811600514,-0.0002706237331375009
4.777,0.035743570135834214,0.0029638016804734227,-0.00027731281406286816
4.778,0.03572155088908104,0.0033832422054963646,-0.0002816352109896478
4.779,0.03569528161490241,0.003805157191228002,-0.0002862958128078731
4.78,0.035579372853734255,0.004101446564108095,-0.0002914577185813427
4.781,0.035348762723509626,0.004460150259587896,-0.00029431775796183066
4.782,0.035012057926538505,0.004804240955981323,-0.00029429916284514496
4.783,0.034576118183730936,0.005181763114495697,-0.0002939800383715464
4.784,0.03412800877215489,0.005559928549757731,-0.00029565276889599563
4.785,0.03374209784000305,0.0059694150204284285,-0.0002957284816757079
4.786,0.033504051682830105,0.006383780847816711,-0.0002951008158456357
4.787,0.03346313601895185,0.006812536117105972,-0.0002929523343384833
4.788,0.033582472504064265,0.007206144025549352,-0.00029339472313175434
4.789,0.03376815491730308,0.007450369840183019,-0.0002907446127459151
4.79,0.03397773128560691,0.007649015579747995,-0.0002896737426426562
4.791,0.0341050823198604,0.007764868799881898,-0.0002889404993461892
4.792,0.03411498709741041,0.00783251243769146,-0.0002880592736277247
4.793,0.033985507044152236,0.00786302556407581,-0.0002857159830296476
4.794,0.03374554606600445,0.007841413277488385,-0.00028335777821000515
4.795,0.03348556705210394,0.007828296159241493,-0.0002820871336492248
4.796,0.03332378163418914,0.00781651224477739,-0.00027991420586638327
4.797,0.033293676481389436,0.00782635895858566,-0.00027698282739680087
4.798,0.033462075697326524,0.007801949333100577,-0.00027437347288495977
4.799,0.03374211073582983,0.007841798948151027,-0.0002707704651569693
4.8,0.034059421536364334,0.0077091864999787735,-0.0002645134871048731
4.801,0.03431495230724028,0.007458298664350285,-0.00025933799851671175
4.802,0.034381708681715424,0.007077029192670087,-0.00025806963729969466
4.803,0.03424289989048751,0.0066628099394595575,-0.0002534582252299731
4.804,0.03388396427677276,0.0061489206820935505,-0.00025074066559423245
4.805,0.03336727189355142,0.005642537793615149,-0.00024602141083613174
4.806,0.03289052049324473,0.005143578616476463,-0.000240213925313458
4.807,0.03252532552596028,0.00471615068329212,-0.00023834810726679515
4.808,0.03235207868015953,0.004347123010469078,-0.00023515903714391216
4.809,0.03242414549691726,0.0040386923497383875,-0.0002325051030633573
4.81,0.03257125816432546,0.0036938685822548722,-0.0002314395426404371
4.811,0.03271568101100233,0.003392297350575904,-0.0002312723873795357
4.812,0.03272301657417776,0.003062211786151764,-0.00023207953127812018
4.813,0.03245788797970231,0.002694444915478947,-0.00023287554840630437
4.814,0.031892062376103675,0.0023553894140818377,-0.00023549102807840006
4.815,0.031109768380995093,0.001873227094013094,-0.00023836713513148973
4.816,0.030212432191453212,0.001420328117040126,-0.00024113269935158946
4.817,0.02940461794712576,0.0009375485756674684,-0.0002447543362652031
4.818,0.028828647299017685,0.0005527870752483621,-0.0002477438856354269
4.819,0.028557684460009697,0.00016846476886128725,-0.0002487766456439676
4.82,0.02857496219810668,-0.00023062204180235302,-0.0002503751674961071
4.821,0.028833478080045577,-0.0004897949660902512,-0.00025345949375428625
4.822,0.029077226377326168,-0.0006907704783314372,-0.0002522668996823072
4.823,0.02924704806785436,-0.0009709567158697197,-0.00025537115989397654
4.824,0.029167273729722554,-0.0013266292726381856,-0.0002560451087396989
4.825,0.028875026193266623,-0.0016270684912867428,-0.0002566005411710332
4.826,0.028400707860753854,-0.002040964457091232,-0.00025787287105697137
4.827,0.027925115311052906,-0.002478894119536418,-0.00026088869700224886
4.828,0.0276548254433924,-0.0029164683101866595,-0.0002636258100341866
4.829,0.02764434382140024,-0.0034307098892948917,-0.0002663631042838794
4.83,0.027905390268433694,-0.0039163657041135225,-0.0002691476963686736
4.831,0.028415232874912544,-0.004370000741638069,-0.0002694776939078127
4.832,0.02907572748644513,-0.0048090958592928446,-0.00026839781728192917
4.833,0.029701403437412358,-0.005143751749552811,-0.00026615416020774887
4.834,0.03026390177120189,-0.005435467135046501,-0.00026111521920099527
4.835,0.030693376374806694,-0.005752127911701432,-0.0002520304105068068
4.836,0.030950877177616534,-0.006086488056463613,-0.0002445301698973157
4.837,0.031125668614229746,-0.006401972404957157,-0.00023523442373164885
4.838,0.03130982858447695,-0.006659517104196544,-0.00022648323693177897
4.839,0.031615617474700486,-0.006969126118975183,-0.00021946648530330056
4.84,0.03206507348533377,-0.0073602991628047565,-0.00021835978844908554
4.841,0.032677409946922864,-0.0077781979862592,-0.00021943984629272544
4.842,0.03331680825567904,-0.008078548951886588,-0.00022030588596298528
4.843,0.03388188461605729,-0.008385390840877555,-0.00022809136332514296
4.844,0.03431269664814521,-0.008683349551369235,-0.00024033878434939678
4.845,0.03461317177687631,-0.008979542423733583,-0.0002563944965790382
4.846,0.03480938521480356,-0.009228446367442578,-0.0002759580409696415
4.847,0.034908904775736105,-0.009472726646893193,-0.000299585393605821
4.848,0.03504671523944486,-0.009700577879535183,-0.00032272055880855376
4.849,0.035295239156300645,-0.009947652498387943,-0.00034663604768154545
4.85,0.03566082738465501,-0.010226590540932473,-0.00036865128713365887
4.851,0.036103138088067366,-0.010547562748198042,-0.00038826883441644305
4.852,0.036528146739005535,-0.010927604897573467,-0.0004069159605997822
4.853,0.0368587874472453,-0.011286260411611515,-0.0004224205896243015
4.854,0.037043590088510756,-0.011696657141759215,-0.0004345828383018307
4.855,0.03704169201806054,-0.012134462660795098,-0.0004438586505140043
4.856,0.036919584992375826,-0.012554506887617695,-0.00044944595645949204
4.857,0.03675001974792366,-0.013022308865925314,-0.00045398274305605583
4.858,0.036676561963252086,-0.013512414044452165,-0.00045677204680258496
4.859,0.03678182830535007,-0.014036137608076593,-0.00045921123783872284
4.86,0.03709908640493617,-0.014529444889251508,-0.00046088587114964294
4.861,0.03758023344385872,-0.014971289297657342,-0.0004622473601730079
4.862,0.03812992950535854,-0.015363425774511802,-0.0004649241276911949
4.863,0.038612516149615764,-0.015699339107111437,-0.0004678643858309696
4.864,0.03894479913848321,-0.015966149262005208,-0.0004701239900679387
4.865,0.038999145510313554,-0.01616985384067493,-0.00047232125539581414
4.866,0.03884966115898793,-0.016258416142111654,-0.00047603549458427824
4.867,0.03848906112095582,-0.016247945878554687,-0.00047698145128625947
4.868,0.03805244955121337,-0.01623618462547391,-0.00048066814537535646
4.869,0.037651884166726546,-0.01609471999119988,-0.00048418594451306177
4.87,0.03745986001554971,-0.01582992969477487,-0.0004899493941202969
4.871,0.03743204102136069,-0.01551993005059149,-0.0004951316783744224
4.872,0.03753385052719768,-0.015002165808848333,-0.0004978811142139713
4.873,0.037718092250676793,-0.014397549897213535,-0.0005014534598971395
4.874,0.037859199973631755,-0.013722805379490222,-0.0005046682629417995
4.875,0.03782430447296781,-0.013084937861336021,-0.000509183303407285
4.876,0.037639182150945985,-0.01239026399023499,-0.0005154338663507146
4.877,0.03737517149434648,-0.011691176786012392,-0.0005213997361947541
4.878,0.036950652170328224,-0.01096405912411988,-0.0005279445967787997
4.879,0.03653006725868746,-0.010190916803122924,-0.0005340157541408189
4.88,0.036205503538389305,-0.00939670259579764,-0.0005382292482553288
4.881,0.0359675691864228,-0.008561119028024783,-0.0005414203117735587
4.882,0.03592034434213845,-0.007680620127475224,-0.000543408814243069
4.883,0.0359755416892015,-0.0067506512061552,-0.0005435748097103136
4.884,0.036041865950351415,-0.005805195082726283,-0.0005416453842302402
4.885,0.03605756733439504,-0.004913036815165528,-0.0005371968506823095
4.886,0.0360612441725011,-0.0040248753893077915,-0.0005324373474599334
4.887,0.03601233872193238,-0.00320873924340076,-0.0005278501823263671
4.888,0.035912581260766144,-0.0023570178843884404,-0.0005246457086939716
4.889,0.035825864616055386,-0.0015405845559321452,-0.0005204229724737541
4.89,0.0357364939473577,-0.0007470192740204606,-0.0005167558499026301
4.891,0.035748564902405425,9.064244193099369e-05,-0.0005154199125832825
4.892,0.035821403995342435,0.0009544012045951678,-0.0005123718298769034
4.893,0.0359520106121482,0.0018491520402389994,-0.0005112812614032427
4.894,0.036085600342620525,0.002659607751967996,-0.0005093650648195765
4.895,0.036235834129006245,0.0034251375412896468,-0.0005050171071278905
4.896,0.03640567859010854,0.004154665460331414,-0.0005027986393222131
4.897,0.036557697687041105,0.004757697357259588,-0.0004946233625604475
4.898,0.03675421707382209,0.00536903608084717,-0.00048404821901624454
4.899,0.03698137464017613,0.00581669035784925,-0.00047488820495207004
4.9,0.03725352231060651,0.006129160550242457,-0.00046761466775908705
4.901,0.037599990465794986,0.006459989285219361,-0.00045861031974989624
4.902,0.037931299074670445,0.006797214307300584,-0.00044900251660323284
4.903,0.03825656352900998,0.007190249089330178,-0.00044061865820085747
4.904,0.03847185129252434,0.007587982778313254,-0.00043367243652417983
4.905,0.03860888252906076,0.007956069387774364,-0.00042454361003633123
4.906,0.03865238515404859,0.008286263702327129,-0.0004186855828806742
4.907,0.038667002155399054,0.008617588042430818,-0.00041558007226646704
4.908,0.03863731751067264,0.00894347462379437,-0.00041292260443961243
4.909,0.03858812301379685,0.00921973429064911,-0.00041246829151779887
4.91,0.03857473859555522,0.009384010650151306,-0.0004146775172177689
4.911,0.03858969774914063,0.009623596897942094,-0.00041544370590282007
4.912,0.038679769541878024,0.009864628663176639,-0.00041648014463186914
4.913,0.03874998499932886,0.010054650089419359,-0.00041966433999703463
4.914,0.03877033982517404,0.01025328406974857,-0.00041987234174081426
4.915,0.03869960935328364,0.010414549976181575,-0.0004244872875568364
4.916,0.03854963992043417,0.010657164414906328,-0.00042618959281955516
4.917,0.038362002903211595,0.010896730941685057,-0.0004277614575393448
4.918,0.03816917415520708,0.011129472174687294,-0.00042943293766125744
4.919,0.037930463680639966,0.011443496044029028,-0.00042906299972803616
4.92,0.03766346680788609,0.011650931041067764,-0.0004291286911656733
4.921,0.03747357233065513,0.011903125000484058,-0.0004269214951046061
4.922,0.03732913892936868,0.012092218171936411,-0.0004242832544819801
4.923,0.03724453128073939,0.012277503840448942,-0.0004192302690989042
4.924,0.03711494230230307,0.012308074038019645,-0.00041421521259278626
4.925,0.03698542798385701,0.012175965555908205,-0.00040582345309611795
4.926,0.0367920690651475,0.012006083656696358,-0.00039660912806957136
4.927,0.03656618902759552,0.011858406266077141,-0.00038653202529242764
4.928,0.03633566970173269,0.01166315747020652,-0.00037685963613645786
4.929,0.03615110851585966,0.011532174340021392,-0.0003628177823651633
4.93,0.035972687436832254,0.011499373355152845,-0.000348782909101946
4.931,0.0358407100055736,0.011509307680760951,-0.000338707538766577
4.932,0.035756338341501506,0.011574116908233407,-0.0003312083820205012
4.933,0.03571894748094184,0.011662289690636596,-0.00032468083476369067
4.934,0.03565598477950977,0.011701045550400545,-0.0003229108077358068
4.935,0.035702492672150164,0.011702959665709375,-0.0003257860317147562
4.936,0.035735351024244466,0.011707481410159488,-0.00033156663648236534
4.937,0.03579518444399956,0.011623297811176068,-0.0003413980154082334
4.938,0.03595786998813553,0.011508706745099611,-0.000353045785236998
4.939,0.03616326760276459,0.011453982005274508,-0.00036690163257001106
4.94,0.036451061442108704,0.011458486718056791,-0.00038316041524577403
4.941,0.036818338836542175,0.011596158918211752,-0.00039850329092957213
4.942,0.03728276310188552,0.011663194961520275,-0.0004160828750013113
4.943,0.03785555043679037,0.01174383410398332,-0.00043522381156810145
4.944,0.038521832236197484,0.011784132291896086,-0.0004500615863496802
4.945,0.039268186303426066,0.011717190430030139,-0.0004626756868306333
4.946,0.04011990120287686,0.011517961347303114,-0.000471438703525809
4.947,0.040962597820495814,0.011123339921903164,-0.00047732208630786956
4.948,0.04183402873611578,0.010608547479172418,-0.00047944549452588547
4.949,0.042699848284477905,0.010026257247085654,-0.0004811474029217102
4.95,0.043536160114760455,0.009310654277161347,-0.0004765503137600057
4.951,0.04425396719880159,0.008613756885584488,-0.0004694045263342987
4.952,0.04482698025284998,0.007935714533593428,-0.00046033597792906724
4.953,0.04521005481602404,0.007210185965465988,-0.00045100208821588614
4.954,0.045482421749433254,0.00641655268313069,-0.000444501425588574
4.955,0.0455931980806909,0.005433086416495193,-0.00043867345349066613
4.956,0.04563931048051092,0.004347149120984207,-0.0004354692091549107
4.957,0.04574751579426287,0.00312115158801006,-0.00043609730258640595
4.958,0.045946803329420985,0.0018861597604406012,-0.0004383425330656541
4.959,0.0461244418074911,0.0005800422229343613,-0.0004382144041364584
4.96,0.04636988216356857,-0.0007368485063501259,-0.00043798817335398497
4.961,0.04663603524949095,-0.002024370945036613,-0.00043984540727849957
4.962,0.046849989471691535,-0.0032891124265330713,-0.0004394528160380939
4.963,0.046934825562118955,-0.004580480918447696,-0.00043485196417957205
4.964,0.046881666352524005,-0.005874005957588727,-0.00043091969491024847
4.965,0.046777718517843375,-0.007176304985814966,-0.00042452415413526436
4.966,0.046721964530875376,-0.008588003705006904,-0.00041451512435954497
4.967,0.04678564811682584,-0.010140048139162756,-0.00040638317605720404
4.968,0.04693629993188535,-0.011603506118325722,-0.0003937559693461424
4.969,0.0472089611208382,-0.013060884672094809,-0.00037814379374305615
4.97,0.04748818292009678,-0.014389263391811836,-0.00035980156861384425
4.971,0.04790243711180871,-0.015599642713062314,-0.0003453534173781586
4.972,0.04831185056974456,-0.016650262983745938,-0.0003318072195482147
4.973,0.04857115267167431,-0.017548153436130066,-0.0003139542077065867
4.974,0.048688291543585394,-0.01841706093769977,-0.00029924723764314343
4.975,0.04878161446848807,-0.019150331588326994,-0.00028991603803510814
4.976,0.048703256903860286,-0.0199111225793885,-0.00028289633436933304
4.977,0.04867584564817032,-0.020655612939329965,-0.0002839611568735374
4.978,0.04874384123095514,-0.021234572907814143,-0.00028633332191016275
4.979,0.048981829720446166,-0.02176476735452192,-0.00029264762682487547
4.98,0.04934248959193543,-0.022199806755154802,-0.0003011412433873436
4.981,0.04976431554783965,-0.0225529146375456,-0.00030925558386546816
4.982,0.050223621769289475,-0.02267872469926107,-0.000321802255936564
4.983,0.05061002729064304,-0.022676855526376112,-0.0003394892541891707
4.984,0.050819773802983165,-0.022627474697746605,-0.00035610068879856043
4.985,0.050838858900830564,-0.022567196418779835,-0.00037022309748808643
4.986,0.05312328429112445,-0.022180502286176462,-0.0003895284790592158
4.987,0.049266699851827744,-0.022821420798915935,-0.0004085083552801198
4.988,0.05014459186377841,-0.022702675599564667,-0.00042951963114980815
4.989,0.050372738149748006,-0.022666662368392605,-0.00044714455615855423
4.99,0.05072003358777945,-0.02253354370154855,-0.0004655366799601402
4.991,0.051143786235363045,-0.022316084877169184,-0.00048422802327667655
4.992,0.05152207743030145,-0.021949429125139558,-0.0005022095003876584
4.993,0.051694318810151255,-0.02152740800452914,-0.000521022622038242
4.994,0.05163665596469233,-0.021104748921788055,-0.0005383002856168203
4.995,0.051348205668290625,-0.020746771445660728,-0.0005541847470642082
4.996,0.05084599690541103,-0.020327640927063156,-0.0005705555969767511
4.997,0.05023904101127387,-0.019955994796809567,-0.0005868043423632786
4.998,0.04977746257435887,-0.01951350585895937,-0.00060526088182948
4.999,0.04957585328755422,-0.019046412747013623,-0.0006269570874168762
5,0.04966906824321149,-0.01842890687546212,-0.0006509179894602704
5.001,0.05002788359036621,-0.01760506344201481,-0.0006783103585009854
5.002,0.05065865881535796,-0.01674433227134091,-0.0007112610386457473
5.003,0.05131277074995699,-0.015836338920629814,-0.0007482948810927475
5.004,0.05223813624563761,-0.014941015055901716,-0.0007916653649186992
5.005,0.053020672459847346,-0.014217278449426052,-0.0008356126648715455
5.006,0.053646093494367636,-0.013587846728774569,-0.000879377478541083
5.007,0.054109613187666855,-0.013158446231720342,-0.0009181580789670825
5.008,0.05457548997686147,-0.012954705829419738,-0.0009557875841879129
5.009,0.05515352083806915,-0.012878724076378259,-0.0009930095306687544
5.01,0.05598187468483912,-0.012881427331337014,-0.0010206574892367615
5.011,0.05715521518766037,-0.01303391869097039,-0.0010454012519990343
5.012,0.05860450578901377,-0.01321825618582173,-0.0010689621702047612
5.013,0.060152333087736445,-0.013407279538399625,-0.0010846359478855318
5.014,0.06187491964773845,-0.013664165803678269,-0.0010933200841145678
5.015,0.06386030317624955,-0.013879523152435735,-0.0011020948292231065
5.016,0.06592213939170935,-0.01434885028219697,-0.0011116098488771556
