vtkCompositeIndexArray,vtkOriginalIndices,N,Time,__vtkIsSelected__,avg(U (0)),avg(U (1)),avg(U (2)),avg(U (Magnitude)),avg(X),avg(Y),avg(Z),avg(vtkOriginalPointIds),max(U (0)),max(U (1)),max(U (2)),max(U (Magnitude)),max(X),max(Y),max(Z),max(vtkOriginalPointIds),med(U (0)),med(U (1)),med(U (2)),med(U (Magnitude)),med(X),med(Y),med(Z),med(vtkOriginalPointIds),min(U (0)),min(U (1)),min(U (2)),min(U (Magnitude)),min(X),min(Y),min(Z),min(vtkOriginalPointIds),q1(U (0)),q1(U (1)),q1(U (2)),q1(U (Magnitude)),q1(X),q1(Y),q1(Z),q1(vtkOriginalPointIds),q3(U (0)),q3(U (1)),q3(U (2)),q3(U (Magnitude)),q3(X),q3(Y),q3(Z),q3(vtkOriginalPointIds),std(U (0)),std(U (1)),std(U (2)),std(U (Magnitude)),std(X),std(Y),std(Z),std(vtkOriginalPointIds),vtkValidPointMask
1,48,1,0.096,0,-2.04304,1.93345,-1.04384,3.00031,0,2,8.2,124,-2.04304,1.93345,-1.04384,3.00031,0,2,8.2,124,-2.04304,1.93345,-1.04384,3.00031,0,2,8.2,124,-2.04304,1.93345,-1.04384,3.00031,0,2,8.2,124,-2.04304,1.93345,-1.04384,3.00031,0,2,8.2,124,-2.04304,1.93345,-1.04384,3.00031,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,49,1,0.098,0,-2.307,2.03198,-1.16884,3.28898,0,2,8.2,124,-2.307,2.03198,-1.16884,3.28898,0,2,8.2,124,-2.307,2.03198,-1.16884,3.28898,0,2,8.2,124,-2.307,2.03198,-1.16884,3.28898,0,2,8.2,124,-2.307,2.03198,-1.16884,3.28898,0,2,8.2,124,-2.307,2.03198,-1.16884,3.28898,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,50,1,0.1,0,-2.71385,2.15016,-1.30349,3.69964,0,2,8.2,124,-2.71385,2.15016,-1.30349,3.69964,0,2,8.2,124,-2.71385,2.15016,-1.30349,3.69964,0,2,8.2,124,-2.71385,2.15016,-1.30349,3.69964,0,2,8.2,124,-2.71385,2.15016,-1.30349,3.69964,0,2,8.2,124,-2.71385,2.15016,-1.30349,3.69964,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,51,1,0.102,0,-3.21976,2.25978,-1.39094,4.17231,0,2,8.2,124,-3.21976,2.25978,-1.39094,4.17231,0,2,8.2,124,-3.21976,2.25978,-1.39094,4.17231,0,2,8.2,124,-3.21976,2.25978,-1.39094,4.17231,0,2,8.2,124,-3.21976,2.25978,-1.39094,4.17231,0,2,8.2,124,-3.21976,2.25978,-1.39094,4.17231,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,52,1,0.104,0,-3.62772,2.41123,-1.35797,4.56273,0,2,8.2,124,-3.62772,2.41123,-1.35797,4.56273,0,2,8.2,124,-3.62772,2.41123,-1.35797,4.56273,0,2,8.2,124,-3.62772,2.41123,-1.35797,4.56273,0,2,8.2,124,-3.62772,2.41123,-1.35797,4.56273,0,2,8.2,124,-3.62772,2.41123,-1.35797,4.56273,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,53,1,0.106,0,-3.69802,2.60098,-1.1825,4.6732,0,2,8.2,124,-3.69802,2.60098,-1.1825,4.6732,0,2,8.2,124,-3.69802,2.60098,-1.1825,4.6732,0,2,8.2,124,-3.69802,2.60098,-1.1825,4.6732,0,2,8.2,124,-3.69802,2.60098,-1.1825,4.6732,0,2,8.2,124,-3.69802,2.60098,-1.1825,4.6732,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,54,1,0.108,0,-3.36396,2.70096,-0.952542,4.418,0,2,8.2,124,-3.36396,2.70096,-0.952542,4.418,0,2,8.2,124,-3.36396,2.70096,-0.952542,4.418,0,2,8.2,124,-3.36396,2.70096,-0.952542,4.418,0,2,8.2,124,-3.36396,2.70096,-0.952542,4.418,0,2,8.2,124,-3.36396,2.70096,-0.952542,4.418,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,55,1,0.11,0,-2.83687,2.5758,-0.813613,3.91721,0,2,8.2,124,-2.83687,2.5758,-0.813613,3.91721,0,2,8.2,124,-2.83687,2.5758,-0.813613,3.91721,0,2,8.2,124,-2.83687,2.5758,-0.813613,3.91721,0,2,8.2,124,-2.83687,2.5758,-0.813613,3.91721,0,2,8.2,124,-2.83687,2.5758,-0.813613,3.91721,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,56,1,0.112,0,-2.45688,2.25339,-0.829806,3.4355,0,2,8.2,124,-2.45688,2.25339,-0.829806,3.4355,0,2,8.2,124,-2.45688,2.25339,-0.829806,3.4355,0,2,8.2,124,-2.45688,2.25339,-0.829806,3.4355,0,2,8.2,124,-2.45688,2.25339,-0.829806,3.4355,0,2,8.2,124,-2.45688,2.25339,-0.829806,3.4355,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,57,1,0.114,0,-2.40874,1.93117,-0.906526,3.21765,0,2,8.2,124,-2.40874,1.93117,-0.906526,3.21765,0,2,8.2,124,-2.40874,1.93117,-0.906526,3.21765,0,2,8.2,124,-2.40874,1.93117,-0.906526,3.21765,0,2,8.2,124,-2.40874,1.93117,-0.906526,3.21765,0,2,8.2,124,-2.40874,1.93117,-0.906526,3.21765,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,58,1,0.116,0,-2.58502,1.80402,-0.867491,3.26946,0,2,8.2,124,-2.58502,1.80402,-0.867491,3.26946,0,2,8.2,124,-2.58502,1.80402,-0.867491,3.26946,0,2,8.2,124,-2.58502,1.80402,-0.867491,3.26946,0,2,8.2,124,-2.58502,1.80402,-0.867491,3.26946,0,2,8.2,124,-2.58502,1.80402,-0.867491,3.26946,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,59,1,0.118,0,-2.73267,1.91173,-0.608699,3.39009,0,2,8.2,124,-2.73267,1.91173,-0.608699,3.39009,0,2,8.2,124,-2.73267,1.91173,-0.608699,3.39009,0,2,8.2,124,-2.73267,1.91173,-0.608699,3.39009,0,2,8.2,124,-2.73267,1.91173,-0.608699,3.39009,0,2,8.2,124,-2.73267,1.91173,-0.608699,3.39009,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,60,1,0.12,0,-2.71201,2.15351,-0.179371,3.46768,0,2,8.2,124,-2.71201,2.15351,-0.179371,3.46768,0,2,8.2,124,-2.71201,2.15351,-0.179371,3.46768,0,2,8.2,124,-2.71201,2.15351,-0.179371,3.46768,0,2,8.2,124,-2.71201,2.15351,-0.179371,3.46768,0,2,8.2,124,-2.71201,2.15351,-0.179371,3.46768,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,61,1,0.122,0,-2.58476,2.3989,0.262074,3.53615,0,2,8.2,124,-2.58476,2.3989,0.262074,3.53615,0,2,8.2,124,-2.58476,2.3989,0.262074,3.53615,0,2,8.2,124,-2.58476,2.3989,0.262074,3.53615,0,2,8.2,124,-2.58476,2.3989,0.262074,3.53615,0,2,8.2,124,-2.58476,2.3989,0.262074,3.53615,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,62,1,0.124,0,-2.46558,2.54374,0.544053,3.58409,0,2,8.2,124,-2.46558,2.54374,0.544053,3.58409,0,2,8.2,124,-2.46558,2.54374,0.544053,3.58409,0,2,8.2,124,-2.46558,2.54374,0.544053,3.58409,0,2,8.2,124,-2.46558,2.54374,0.544053,3.58409,0,2,8.2,124,-2.46558,2.54374,0.544053,3.58409,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,63,1,0.126,0,-2.35375,2.49763,0.551753,3.47602,0,2,8.2,124,-2.35375,2.49763,0.551753,3.47602,0,2,8.2,124,-2.35375,2.49763,0.551753,3.47602,0,2,8.2,124,-2.35375,2.49763,0.551753,3.47602,0,2,8.2,124,-2.35375,2.49763,0.551753,3.47602,0,2,8.2,124,-2.35375,2.49763,0.551753,3.47602,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,64,1,0.128,0,-2.16216,2.21016,0.268238,3.10349,0,2,8.2,124,-2.16216,2.21016,0.268238,3.10349,0,2,8.2,124,-2.16216,2.21016,0.268238,3.10349,0,2,8.2,124,-2.16216,2.21016,0.268238,3.10349,0,2,8.2,124,-2.16216,2.21016,0.268238,3.10349,0,2,8.2,124,-2.16216,2.21016,0.268238,3.10349,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,65,1,0.13,0,-1.88828,1.75622,-0.195145,2.58611,0,2,8.2,124,-1.88828,1.75622,-0.195145,2.58611,0,2,8.2,124,-1.88828,1.75622,-0.195145,2.58611,0,2,8.2,124,-1.88828,1.75622,-0.195145,2.58611,0,2,8.2,124,-1.88828,1.75622,-0.195145,2.58611,0,2,8.2,124,-1.88828,1.75622,-0.195145,2.58611,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,66,1,0.132,0,-1.68228,1.34528,-0.614116,2.23986,0,2,8.2,124,-1.68228,1.34528,-0.614116,2.23986,0,2,8.2,124,-1.68228,1.34528,-0.614116,2.23986,0,2,8.2,124,-1.68228,1.34528,-0.614116,2.23986,0,2,8.2,124,-1.68228,1.34528,-0.614116,2.23986,0,2,8.2,124,-1.68228,1.34528,-0.614116,2.23986,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,67,1,0.134,0,-1.70546,1.16467,-0.759631,2.20047,0,2,8.2,124,-1.70546,1.16467,-0.759631,2.20047,0,2,8.2,124,-1.70546,1.16467,-0.759631,2.20047,0,2,8.2,124,-1.70546,1.16467,-0.759631,2.20047,0,2,8.2,124,-1.70546,1.16467,-0.759631,2.20047,0,2,8.2,124,-1.70546,1.16467,-0.759631,2.20047,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,68,1,0.136,0,-1.95237,1.19584,-0.55489,2.35578,0,2,8.2,124,-1.95237,1.19584,-0.55489,2.35578,0,2,8.2,124,-1.95237,1.19584,-0.55489,2.35578,0,2,8.2,124,-1.95237,1.19584,-0.55489,2.35578,0,2,8.2,124,-1.95237,1.19584,-0.55489,2.35578,0,2,8.2,124,-1.95237,1.19584,-0.55489,2.35578,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,69,1,0.138,0,-2.26115,1.23846,-0.146286,2.58224,0,2,8.2,124,-2.26115,1.23846,-0.146286,2.58224,0,2,8.2,124,-2.26115,1.23846,-0.146286,2.58224,0,2,8.2,124,-2.26115,1.23846,-0.146286,2.58224,0,2,8.2,124,-2.26115,1.23846,-0.146286,2.58224,0,2,8.2,124,-2.26115,1.23846,-0.146286,2.58224,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,70,1,0.14,0,-2.49149,1.15623,0.200178,2.75399,0,2,8.2,124,-2.49149,1.15623,0.200178,2.75399,0,2,8.2,124,-2.49149,1.15623,0.200178,2.75399,0,2,8.2,124,-2.49149,1.15623,0.200178,2.75399,0,2,8.2,124,-2.49149,1.15623,0.200178,2.75399,0,2,8.2,124,-2.49149,1.15623,0.200178,2.75399,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,71,1,0.142,0,-2.63741,1.06441,0.303552,2.86026,0,2,8.2,124,-2.63741,1.06441,0.303552,2.86026,0,2,8.2,124,-2.63741,1.06441,0.303552,2.86026,0,2,8.2,124,-2.63741,1.06441,0.303552,2.86026,0,2,8.2,124,-2.63741,1.06441,0.303552,2.86026,0,2,8.2,124,-2.63741,1.06441,0.303552,2.86026,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,72,1,0.144,0,-2.74396,1.20674,0.195235,3.00394,0,2,8.2,124,-2.74396,1.20674,0.195235,3.00394,0,2,8.2,124,-2.74396,1.20674,0.195235,3.00394,0,2,8.2,124,-2.74396,1.20674,0.195235,3.00394,0,2,8.2,124,-2.74396,1.20674,0.195235,3.00394,0,2,8.2,124,-2.74396,1.20674,0.195235,3.00394,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,73,1,0.146,0,-2.77159,1.63442,0.061898,3.21821,0,2,8.2,124,-2.77159,1.63442,0.061898,3.21821,0,2,8.2,124,-2.77159,1.63442,0.061898,3.21821,0,2,8.2,124,-2.77159,1.63442,0.061898,3.21821,0,2,8.2,124,-2.77159,1.63442,0.061898,3.21821,0,2,8.2,124,-2.77159,1.63442,0.061898,3.21821,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,74,1,0.148,0,-2.62158,2.0686,0.0717817,3.3402,0,2,8.2,124,-2.62158,2.0686,0.0717817,3.3402,0,2,8.2,124,-2.62158,2.0686,0.0717817,3.3402,0,2,8.2,124,-2.62158,2.0686,0.0717817,3.3402,0,2,8.2,124,-2.62158,2.0686,0.0717817,3.3402,0,2,8.2,124,-2.62158,2.0686,0.0717817,3.3402,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,75,1,0.15,0,-2.30293,2.14338,0.249899,3.15595,0,2,8.2,124,-2.30293,2.14338,0.249899,3.15595,0,2,8.2,124,-2.30293,2.14338,0.249899,3.15595,0,2,8.2,124,-2.30293,2.14338,0.249899,3.15595,0,2,8.2,124,-2.30293,2.14338,0.249899,3.15595,0,2,8.2,124,-2.30293,2.14338,0.249899,3.15595,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,76,1,0.152,0,-2.00208,1.77882,0.499134,2.72427,0,2,8.2,124,-2.00208,1.77882,0.499134,2.72427,0,2,8.2,124,-2.00208,1.77882,0.499134,2.72427,0,2,8.2,124,-2.00208,1.77882,0.499134,2.72427,0,2,8.2,124,-2.00208,1.77882,0.499134,2.72427,0,2,8.2,124,-2.00208,1.77882,0.499134,2.72427,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,77,1,0.154,0,-1.92019,1.2596,0.714141,2.40494,0,2,8.2,124,-1.92019,1.2596,0.714141,2.40494,0,2,8.2,124,-1.92019,1.2596,0.714141,2.40494,0,2,8.2,124,-1.92019,1.2596,0.714141,2.40494,0,2,8.2,124,-1.92019,1.2596,0.714141,2.40494,0,2,8.2,124,-1.92019,1.2596,0.714141,2.40494,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,78,1,0.156,0,-2.0464,0.923064,0.859589,2.40389,0,2,8.2,124,-2.0464,0.923064,0.859589,2.40389,0,2,8.2,124,-2.0464,0.923064,0.859589,2.40389,0,2,8.2,124,-2.0464,0.923064,0.859589,2.40389,0,2,8.2,124,-2.0464,0.923064,0.859589,2.40389,0,2,8.2,124,-2.0464,0.923064,0.859589,2.40389,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,79,1,0.158,0,-2.14289,0.81163,0.948931,2.48016,0,2,8.2,124,-2.14289,0.81163,0.948931,2.48016,0,2,8.2,124,-2.14289,0.81163,0.948931,2.48016,0,2,8.2,124,-2.14289,0.81163,0.948931,2.48016,0,2,8.2,124,-2.14289,0.81163,0.948931,2.48016,0,2,8.2,124,-2.14289,0.81163,0.948931,2.48016,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,80,1,0.16,0,-1.97961,0.681334,0.981401,2.31219,0,2,8.2,124,-1.97961,0.681334,0.981401,2.31219,0,2,8.2,124,-1.97961,0.681334,0.981401,2.31219,0,2,8.2,124,-1.97961,0.681334,0.981401,2.31219,0,2,8.2,124,-1.97961,0.681334,0.981401,2.31219,0,2,8.2,124,-1.97961,0.681334,0.981401,2.31219,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,81,1,0.162,0,-1.5657,0.336513,0.935042,1.85445,0,2,8.2,124,-1.5657,0.336513,0.935042,1.85445,0,2,8.2,124,-1.5657,0.336513,0.935042,1.85445,0,2,8.2,124,-1.5657,0.336513,0.935042,1.85445,0,2,8.2,124,-1.5657,0.336513,0.935042,1.85445,0,2,8.2,124,-1.5657,0.336513,0.935042,1.85445,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,82,1,0.164,0,-1.13498,-0.112583,0.828147,1.4095,0,2,8.2,124,-1.13498,-0.112583,0.828147,1.4095,0,2,8.2,124,-1.13498,-0.112583,0.828147,1.4095,0,2,8.2,124,-1.13498,-0.112583,0.828147,1.4095,0,2,8.2,124,-1.13498,-0.112583,0.828147,1.4095,0,2,8.2,124,-1.13498,-0.112583,0.828147,1.4095,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,83,1,0.166,0,-0.923243,-0.359669,0.754755,1.24555,0,2,8.2,124,-0.923243,-0.359669,0.754755,1.24555,0,2,8.2,124,-0.923243,-0.359669,0.754755,1.24555,0,2,8.2,124,-0.923243,-0.359669,0.754755,1.24555,0,2,8.2,124,-0.923243,-0.359669,0.754755,1.24555,0,2,8.2,124,-0.923243,-0.359669,0.754755,1.24555,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,84,1,0.168,0,-0.978063,-0.226887,0.813371,1.29215,0,2,8.2,124,-0.978063,-0.226887,0.813371,1.29215,0,2,8.2,124,-0.978063,-0.226887,0.813371,1.29215,0,2,8.2,124,-0.978063,-0.226887,0.813371,1.29215,0,2,8.2,124,-0.978063,-0.226887,0.813371,1.29215,0,2,8.2,124,-0.978063,-0.226887,0.813371,1.29215,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,85,1,0.17,0,-1.15864,0.179864,0.9856,1.53174,0,2,8.2,124,-1.15864,0.179864,0.9856,1.53174,0,2,8.2,124,-1.15864,0.179864,0.9856,1.53174,0,2,8.2,124,-1.15864,0.179864,0.9856,1.53174,0,2,8.2,124,-1.15864,0.179864,0.9856,1.53174,0,2,8.2,124,-1.15864,0.179864,0.9856,1.53174,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,86,1,0.172,0,-1.26784,0.630149,1.11793,1.80396,0,2,8.2,124,-1.26784,0.630149,1.11793,1.80396,0,2,8.2,124,-1.26784,0.630149,1.11793,1.80396,0,2,8.2,124,-1.26784,0.630149,1.11793,1.80396,0,2,8.2,124,-1.26784,0.630149,1.11793,1.80396,0,2,8.2,124,-1.26784,0.630149,1.11793,1.80396,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,87,1,0.174,0,-1.17481,1.00689,1.06856,1.88038,0,2,8.2,124,-1.17481,1.00689,1.06856,1.88038,0,2,8.2,124,-1.17481,1.00689,1.06856,1.88038,0,2,8.2,124,-1.17481,1.00689,1.06856,1.88038,0,2,8.2,124,-1.17481,1.00689,1.06856,1.88038,0,2,8.2,124,-1.17481,1.00689,1.06856,1.88038,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,88,1,0.176,0,-0.868219,1.33731,0.879168,1.82075,0,2,8.2,124,-0.868219,1.33731,0.879168,1.82075,0,2,8.2,124,-0.868219,1.33731,0.879168,1.82075,0,2,8.2,124,-0.868219,1.33731,0.879168,1.82075,0,2,8.2,124,-0.868219,1.33731,0.879168,1.82075,0,2,8.2,124,-0.868219,1.33731,0.879168,1.82075,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,89,1,0.178,0,-0.456747,1.63834,0.765506,1.86515,0,2,8.2,124,-0.456747,1.63834,0.765506,1.86515,0,2,8.2,124,-0.456747,1.63834,0.765506,1.86515,0,2,8.2,124,-0.456747,1.63834,0.765506,1.86515,0,2,8.2,124,-0.456747,1.63834,0.765506,1.86515,0,2,8.2,124,-0.456747,1.63834,0.765506,1.86515,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,90,1,0.18,0,-0.120113,1.83462,0.906307,2.0498,0,2,8.2,124,-0.120113,1.83462,0.906307,2.0498,0,2,8.2,124,-0.120113,1.83462,0.906307,2.0498,0,2,8.2,124,-0.120113,1.83462,0.906307,2.0498,0,2,8.2,124,-0.120113,1.83462,0.906307,2.0498,0,2,8.2,124,-0.120113,1.83462,0.906307,2.0498,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,91,1,0.182,0,-0.00239308,1.86952,1.25149,2.24974,0,2,8.2,124,-0.00239308,1.86952,1.25149,2.24974,0,2,8.2,124,-0.00239308,1.86952,1.25149,2.24974,0,2,8.2,124,-0.00239308,1.86952,1.25149,2.24974,0,2,8.2,124,-0.00239308,1.86952,1.25149,2.24974,0,2,8.2,124,-0.00239308,1.86952,1.25149,2.24974,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,92,1,0.184,0,-0.1066,1.82933,1.56781,2.41161,0,2,8.2,124,-0.1066,1.82933,1.56781,2.41161,0,2,8.2,124,-0.1066,1.82933,1.56781,2.41161,0,2,8.2,124,-0.1066,1.82933,1.56781,2.41161,0,2,8.2,124,-0.1066,1.82933,1.56781,2.41161,0,2,8.2,124,-0.1066,1.82933,1.56781,2.41161,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,93,1,0.186,0,-0.298868,1.86456,1.67261,2.5226,0,2,8.2,124,-0.298868,1.86456,1.67261,2.5226,0,2,8.2,124,-0.298868,1.86456,1.67261,2.5226,0,2,8.2,124,-0.298868,1.86456,1.67261,2.5226,0,2,8.2,124,-0.298868,1.86456,1.67261,2.5226,0,2,8.2,124,-0.298868,1.86456,1.67261,2.5226,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,94,1,0.188,0,-0.443323,1.97953,1.58973,2.57727,0,2,8.2,124,-0.443323,1.97953,1.58973,2.57727,0,2,8.2,124,-0.443323,1.97953,1.58973,2.57727,0,2,8.2,124,-0.443323,1.97953,1.58973,2.57727,0,2,8.2,124,-0.443323,1.97953,1.58973,2.57727,0,2,8.2,124,-0.443323,1.97953,1.58973,2.57727,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,95,1,0.19,0,-0.53745,1.97775,1.46609,2.51988,0,2,8.2,124,-0.53745,1.97775,1.46609,2.51988,0,2,8.2,124,-0.53745,1.97775,1.46609,2.51988,0,2,8.2,124,-0.53745,1.97775,1.46609,2.51988,0,2,8.2,124,-0.53745,1.97775,1.46609,2.51988,0,2,8.2,124,-0.53745,1.97775,1.46609,2.51988,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,96,1,0.192,0,-0.699709,1.67723,1.38231,2.2833,0,2,8.2,124,-0.699709,1.67723,1.38231,2.2833,0,2,8.2,124,-0.699709,1.67723,1.38231,2.2833,0,2,8.2,124,-0.699709,1.67723,1.38231,2.2833,0,2,8.2,124,-0.699709,1.67723,1.38231,2.2833,0,2,8.2,124,-0.699709,1.67723,1.38231,2.2833,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,97,1,0.194,0,-1.02158,1.15457,1.3003,2.01679,0,2,8.2,124,-1.02158,1.15457,1.3003,2.01679,0,2,8.2,124,-1.02158,1.15457,1.3003,2.01679,0,2,8.2,124,-1.02158,1.15457,1.3003,2.01679,0,2,8.2,124,-1.02158,1.15457,1.3003,2.01679,0,2,8.2,124,-1.02158,1.15457,1.3003,2.01679,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,98,1,0.196,0,-1.44593,0.707395,1.18198,1.99705,0,2,8.2,124,-1.44593,0.707395,1.18198,1.99705,0,2,8.2,124,-1.44593,0.707395,1.18198,1.99705,0,2,8.2,124,-1.44593,0.707395,1.18198,1.99705,0,2,8.2,124,-1.44593,0.707395,1.18198,1.99705,0,2,8.2,124,-1.44593,0.707395,1.18198,1.99705,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,99,1,0.198,0,-1.7945,0.556608,1.07641,2.16534,0,2,8.2,124,-1.7945,0.556608,1.07641,2.16534,0,2,8.2,124,-1.7945,0.556608,1.07641,2.16534,0,2,8.2,124,-1.7945,0.556608,1.07641,2.16534,0,2,8.2,124,-1.7945,0.556608,1.07641,2.16534,0,2,8.2,124,-1.7945,0.556608,1.07641,2.16534,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,100,1,0.2,0,-1.90405,0.628974,1.03278,2.25558,0,2,8.2,124,-1.90405,0.628974,1.03278,2.25558,0,2,8.2,124,-1.90405,0.628974,1.03278,2.25558,0,2,8.2,124,-1.90405,0.628974,1.03278,2.25558,0,2,8.2,124,-1.90405,0.628974,1.03278,2.25558,0,2,8.2,124,-1.90405,0.628974,1.03278,2.25558,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,101,1,0.202,0,-1.744,0.661924,0.968697,2.10191,0,2,8.2,124,-1.744,0.661924,0.968697,2.10191,0,2,8.2,124,-1.744,0.661924,0.968697,2.10191,0,2,8.2,124,-1.744,0.661924,0.968697,2.10191,0,2,8.2,124,-1.744,0.661924,0.968697,2.10191,0,2,8.2,124,-1.744,0.661924,0.968697,2.10191,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,102,1,0.204,0,-1.44222,0.484822,0.717514,1.68223,0,2,8.2,124,-1.44222,0.484822,0.717514,1.68223,0,2,8.2,124,-1.44222,0.484822,0.717514,1.68223,0,2,8.2,124,-1.44222,0.484822,0.717514,1.68223,0,2,8.2,124,-1.44222,0.484822,0.717514,1.68223,0,2,8.2,124,-1.44222,0.484822,0.717514,1.68223,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,103,1,0.206,0,-1.22148,0.147025,0.242162,1.25391,0,2,8.2,124,-1.22148,0.147025,0.242162,1.25391,0,2,8.2,124,-1.22148,0.147025,0.242162,1.25391,0,2,8.2,124,-1.22148,0.147025,0.242162,1.25391,0,2,8.2,124,-1.22148,0.147025,0.242162,1.25391,0,2,8.2,124,-1.22148,0.147025,0.242162,1.25391,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,104,1,0.208,0,-1.26531,-0.207309,-0.252878,1.30688,0,2,8.2,124,-1.26531,-0.207309,-0.252878,1.30688,0,2,8.2,124,-1.26531,-0.207309,-0.252878,1.30688,0,2,8.2,124,-1.26531,-0.207309,-0.252878,1.30688,0,2,8.2,124,-1.26531,-0.207309,-0.252878,1.30688,0,2,8.2,124,-1.26531,-0.207309,-0.252878,1.30688,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,105,1,0.21,0,-1.55841,-0.503585,-0.488598,1.70909,0,2,8.2,124,-1.55841,-0.503585,-0.488598,1.70909,0,2,8.2,124,-1.55841,-0.503585,-0.488598,1.70909,0,2,8.2,124,-1.55841,-0.503585,-0.488598,1.70909,0,2,8.2,124,-1.55841,-0.503585,-0.488598,1.70909,0,2,8.2,124,-1.55841,-0.503585,-0.488598,1.70909,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,106,1,0.212,0,-1.82807,-0.734613,-0.387552,2.0079,0,2,8.2,124,-1.82807,-0.734613,-0.387552,2.0079,0,2,8.2,124,-1.82807,-0.734613,-0.387552,2.0079,0,2,8.2,124,-1.82807,-0.734613,-0.387552,2.0079,0,2,8.2,124,-1.82807,-0.734613,-0.387552,2.0079,0,2,8.2,124,-1.82807,-0.734613,-0.387552,2.0079,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,107,1,0.214,0,-1.71832,-0.861118,-0.138462,1.927,0,2,8.2,124,-1.71832,-0.861118,-0.138462,1.927,0,2,8.2,124,-1.71832,-0.861118,-0.138462,1.927,0,2,8.2,124,-1.71832,-0.861118,-0.138462,1.927,0,2,8.2,124,-1.71832,-0.861118,-0.138462,1.927,0,2,8.2,124,-1.71832,-0.861118,-0.138462,1.927,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,108,1,0.216,0,-1.12824,-0.815809,0.0156068,1.39238,0,2,8.2,124,-1.12824,-0.815809,0.0156068,1.39238,0,2,8.2,124,-1.12824,-0.815809,0.0156068,1.39238,0,2,8.2,124,-1.12824,-0.815809,0.0156068,1.39238,0,2,8.2,124,-1.12824,-0.815809,0.0156068,1.39238,0,2,8.2,124,-1.12824,-0.815809,0.0156068,1.39238,0,2,8.2,124,0,0,0,0,0,0,0,0,1
